License Issue Date,License Number,Animal's Name,Species,Primary Breed,Secondary Breed,ZIP Code
July 03 2019,S125068,Luna,Dog,Alaskan Husky,Chow Chow,98102
July 03 2019,356887,Felka,Dog,Havanese,,98109
July 03 2019,351994,Chyna,Dog,Chow Chow,Mix,98117
July 03 2019,S131823,Sitka,Dog,Shepherd,Mix,98117
July 03 2019,359354,Sister,Dog,Alaskan Malamute,,98177
July 03 2019,360430,Athena,Dog,Shih Tzu,Terrier,98115
July 03 2019,731550,Marci,Dog,"Terrier, West Highland White",,98126
July 03 2019,S121033,Benita,Dog,Whippet,Mix,98107
July 03 2019,357775,Ursa Luna,Dog,"Retriever, Labrador",,98133
July 03 2019,8009391,Maeby,Dog,"Retriever, Golden",Saint Bernard,98103
July 03 2019,8009393,Lulu,Dog,"Bulldog, French",,98125
July 03 2019,S144485,Samantha,Dog,"Retriever, Labrador",Pointer,98118
July 03 2019,8009397,Olive,Dog,Border Collie,German Shepherd,98102
July 03 2019,8009398,Caprica,Dog,"Poodle, Standard",,98118
July 03 2019,8009399,Bella,Dog,"Retriever, Labrador",Mix,98109
July 03 2019,8009400,Lexi,Dog,Australian Shepherd,"Retriever, Labrador",98146
July 03 2019,8009402,Gizmo,Dog,"Terrier, American Staffordshire",Pug,98133
July 03 2019,8009403,Layla,Dog,Maltese,"Mixed Breed, Small (under 24 lbs fully grown)",98199
July 03 2019,8009404,Kerry,Dog,"Terrier, Soft Coated Wheaten",,98121
July 03 2019,8009408,Daisy,Dog,"Retriever, Golden",Mix,98105
July 03 2019,8009409,Metroid,Dog,"Welsh Corgi, Pembroke","Welsh Corgi, Cardigan",98126
July 03 2019,358139,Kira,Dog,"Dachshund, Miniature Smooth Haired",,98117
July 03 2019,359148,Frieda,Dog,"Dachshund, Miniature Smooth Haired","Welsh Corgi, Cardigan",98117
July 03 2019,S124218,Luna,Dog,"Poodle, Standard",,98133
July 03 2019,8009412,Jelli,Dog,"Chihuahua, Short Coat",,98122
July 03 2019,8009413,Ellie,Dog,"Retriever, Golden",,98121
July 03 2019,359556,Mandy,Dog,Hound,"Retriever, Labrador",98115
July 04 2019,357369,Giselle,Dog,"Terrier, Staffordshire Bull",,98115
July 04 2019,8009418,Nina,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98105
July 04 2019,8009422,Grace,Dog,"Terrier, American Pit Bull","Retriever, Labrador",98118
July 05 2019,8009424,Rookie,Dog,Boxer,Beagle,98103
July 05 2019,138693,Shug,Dog,"Retriever, Labrador",,98136
July 05 2019,444640,Cleo,Dog,Rhodesian Ridgeback,,98105
July 05 2019,8009430,Tica,Dog,Mix,Mix,98105
July 05 2019,S145869,Daisy,Dog,Mix,Mix,98106
July 05 2019,S131927,Ginger McKay,Dog,"Retriever, Labrador","Poodle, Miniature",98105
July 05 2019,S146201,Penny,Dog,"Retriever, Golden",Mix,98105
July 05 2019,8009433,Elza,Dog,"Vizsla, Smooth Haired",,98115
July 05 2019,440906,Pebo,Dog,"Terrier, Jack Russell",,98126
July 05 2019,8009435,Kira,Dog,"Vizsla, Smooth Haired",,98119
July 05 2019,8009437,Molly,Dog,Havanese,,98122
July 05 2019,S131989,Whiskey Lu,Dog,"Retriever, Labrador",Mix,98117
July 05 2019,8009438,Ella,Dog,"Collie, Rough",Mix,98126
July 05 2019,S150600,Frida,Dog,"Chihuahua, Short Coat",Mix,98144
July 05 2019,S150601,Baby,Dog,"Chihuahua, Short Coat",Mix,98144
July 05 2019,8009439,Sadie,Dog,Australian Shepherd,Brittany,98116
July 05 2019,441084,Pomme,Dog,"Bulldog, French",,98199
July 05 2019,S147046,Inari,Dog,Shiba Inu,,98102
July 05 2019,441018,Coco,Dog,"Poodle, Standard",,98112
July 05 2019,439113,Pearl,Dog,Bichon Frise,,98115
July 05 2019,8009441,Louise,Dog,"Poodle, Toy",,98106
July 05 2019,S125822,Mango,Dog,Pomeranian,,98125
July 05 2019,8009442,Athena,Dog,Siberian Husky,,98199
July 05 2019,440000,Annabelle,Dog,"Chihuahua, Short Coat","Dachshund, Standard Smooth Haired",98103
July 05 2019,8009447,Goose,Dog,"Setter, English",,98122
July 05 2019,8009448,Lulu,Dog,"Bulldog, French",,98117
July 05 2019,8009449,Phinney,Dog,"Retriever, Labrador",,98117
July 05 2019,8001184,Lucy,Dog,"Retriever, Labrador",,98109
July 05 2019,439788,Mica,Dog,"Retriever, Golden",,98121
July 05 2019,S107994,Harriet,Dog,Australian Shepherd,Mix,98103
July 05 2019,8009451,Kona,Dog,"Retriever, Labrador","Poodle, Standard",98109
July 05 2019,S128440,Rainy,Dog,"Poodle, Toy",Spaniel,98112
July 05 2019,436526,Ellie,Dog,"Terrier, Boston",,98115
July 05 2019,731764,Ella,Dog,"Chihuahua, Short Coat","Spaniel, American Cocker",98116
July 05 2019,8009453,Juliet,Dog,"Poodle, Standard",,98144
July 06 2019,8009454,Basil,Dog,Shiba Inu,,98107
July 06 2019,439528,Darby,Dog,"Retriever, Labrador",,98106
July 06 2019,437535,Lulu,Dog,"Bulldog, French",,98102
July 06 2019,442111,Sunshine,Dog,"Retriever, Golden",,98103
July 06 2019,S136143,Chloe,Dog,"Terrier, Soft Coated Wheaten",,98122
July 06 2019,442778,Nora Belle,Dog,Beagle,,98103
July 06 2019,8009456,Janis,Dog,"Chihuahua, Short Coat",Mix,98122
July 06 2019,8009457,Marcie,Dog,"Bulldog, English","Bulldog, French",98122
July 06 2019,731690,Payton,Dog,Lhasa Apso,,98118
July 06 2019,8009460,Mabel,Dog,Terrier,Mix,98144
July 06 2019,S133383,Lady,Dog,Lhasa Apso,Mix,98103
July 06 2019,8009461,Sylvie,Dog,Weimaraner,,98101
July 06 2019,8009462,Lucia,Dog,"Poodle, Standard","Retriever, Labrador",98122
July 06 2019,S147124,Nuit Ahathoor Hecate Sappho Jezebel Lilith Crowley,Dog,Miniature Pinscher,"Chihuahua, Short Coat",98122
July 06 2019,442059,Mango,Dog,Xoloitzcuintli,,98122
July 06 2019,S133377,Kali,Dog,Australian Shepherd,Border Collie,98118
July 06 2019,8009463,Cassie,Dog,"Spaniel, Cavalier King Charles",,98115
July 06 2019,S133003,Juno,Dog,Siberian Husky,,98122
July 06 2019,S106727,Millie,Dog,"Terrier, American Pit Bull",Australian Shepherd,98107
July 06 2019,357026,Lola,Dog,Border Collie,Mix,98109
July 06 2019,282673,Lilly,Dog,"Chihuahua, Short Coat",,98118
July 06 2019,S147045,Sequoia,Dog,Mix,,98107
July 06 2019,437192,Tati,Dog,"Poodle, Miniature",Maltese,98102
July 06 2019,8009466,Maple,Dog,Catahoula Leopard dog,,98133
July 06 2019,436405,Alley,Dog,"Retriever, Labrador",,98117
July 06 2019,29478,Diamond,Dog,"Bulldog, American",,98103
July 06 2019,29486,Allie,Dog,"Chihuahua, Short Coat",,98115
July 06 2019,S147821,Momo,Dog,"Retriever, Golden",Mix,98118
July 06 2019,442822,Dora,Dog,Mix,,98107
July 06 2019,S117870,Nanuq,Dog,Alaskan Malamute,Alaskan Malamute,98136
July 06 2019,S130887,Suze,Dog,"Spaniel, English Springer","Retriever, Labrador",98103
July 06 2019,S147190,Nanette,Dog,"Poodle, Miniature","Spaniel, American Cocker",98117
July 06 2019,8009470,Snickers,Dog,Australian Cattle Dog,,98108
July 06 2019,730875,Roxy,Dog,"Retriever, Golden","Poodle, Standard",98199
July 06 2019,S147276,Chloe,Dog,Maltese,"Poodle, Miniature",98199
July 06 2019,729776,Glory,Dog,"Retriever, Labrador","Retriever, Golden",98112
July 06 2019,8009473,Ellie Mac,Dog,"Retriever, Golden",,98122
July 06 2019,S150609,Liberty,Dog,"Dachshund, Miniature Smooth Haired","Chihuahua, Short Coat",98133
July 06 2019,S132004,JuJu,Dog,Beagle,Mix,98178
July 06 2019,S132106,Ori,Dog,"Poodle, Standard","Retriever, Labrador",98118
July 06 2019,8009474,Afi,Dog,"Poodle, Standard","Mixed Breed, Medium (up to 44 lbs fully grown)",98118
July 06 2019,440717,French Fry,Dog,"Chihuahua, Short Coat","Poodle, Miniature",98178
July 06 2019,S132717,Gonzaga,Dog,"Terrier, American Pit Bull",Mix,98177
July 06 2019,8009479,Nutmeg,Dog,Lhasa Apso,Mix,98133
July 06 2019,438959,Capri,Dog,"Terrier, Yorkshire",,98108
July 06 2019,432524,Coco,Dog,"Chihuahua, Short Coat",,98108
July 07 2019,437371,Kylee,Dog,Siberian Husky,Shepherd,98106
July 07 2019,S144851,Stella,Dog,"Retriever, Golden",,98117
July 07 2019,S146404,Angel,Dog,Miniature Pinscher,,98121
July 07 2019,580652,Millie,Dog,"Terrier, Boston",,98115
July 07 2019,8009484,Ziggy,Dog,Rhodesian Ridgeback,Mix,98115
July 07 2019,S102128,Rosie,Dog,"Retriever, Labrador","Poodle, Miniature",98144
July 07 2019,442135,Annie,Dog,"Spaniel, English Springer",,98115
July 07 2019,8009488,Phoebe,Dog,"Terrier, Tibetan",,98118
July 07 2019,S145674,Mochi,Dog,Beagle,,98117
July 07 2019,S145777,Zoey Claire,Dog,"Retriever, Labrador",,98126
July 07 2019,S147829,Annie,Dog,"Welsh Corgi, Pembroke",,98125
July 07 2019,8009492,Biscuit,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98121
July 07 2019,S120658,Larva,Dog,Italian Greyhound,,98146
July 07 2019,S113368,Trouble,Dog,Boxer,Mix,98116
July 07 2019,438714,Moe,Dog,"Terrier, Jack Russell",Mix,98144
July 07 2019,576772,Chiara,Dog,"Retriever, Labrador",,98115
July 07 2019,S133195,Cleo,Dog,"Retriever, Labrador",Border Collie,98115
July 07 2019,S132434,Ruby,Dog,Mix,,98125
July 07 2019,444442,Elli Oxford,Dog,Coton de Tulear,,98101
July 07 2019,S147105,Matcha Louis,Dog,"Retriever, Golden","Retriever, Labrador",98103
July 07 2019,S146179,Lu Lu,Dog,German Shepherd,Mix,98122
July 07 2019,8009495,Maggie,Dog,Havanese,,98115
July 07 2019,8009496,Mocha,Dog,"Terrier, American Staffordshire",Mix,8118
July 07 2019,S132543,Franky,Dog,"Welsh Corgi, Cardigan",Shiba Inu,98105
July 07 2019,731852,Mae,Dog,"Retriever, Labrador","Poodle, Standard",98112
July 07 2019,S146808,Meri,Dog,"Retriever, Labrador",Mix,98133
July 07 2019,S147259,Bun-Bun Miljkovic,Dog,Pug,,98119
July 07 2019,8009498,Kinu,Dog,"Retriever, Labrador",,98126
July 07 2019,S118298,Millie,Dog,"Retriever, Labrador",Siberian Husky,98103
July 07 2019,S118322,Laci,Dog,"Retriever, Flat-Coated","Retriever, Golden",98115
July 07 2019,8009501,Maya,Dog,"Retriever, Labrador",Mix,98118
July 07 2019,8009502,Freyja,Dog,"Poodle, Miniature","Spaniel, American Cocker",98116
July 07 2019,S133772,Penny,Dog,Beagle,Italian Greyhound,98115
July 07 2019,8009504,Juju,Dog,"Retriever, Labrador",Mix,98108
July 07 2019,442345,Emma,Dog,"Retriever, Labrador","Poodle, Standard",98118
July 07 2019,8009505,Mei Li,Dog,"Vizsla, Smooth Haired",,98105
July 07 2019,8009506,Flicka,Dog,"Vizsla, Smooth Haired","Vizsla, Smooth Haired",98105
July 08 2019,S132574,Beatrice,Dog,Beagle,,98107
July 08 2019,29480,Tina,Dog,"Dachshund, Standard Smooth Haired",Terrier,98115
July 08 2019,8009508,Ruby,Dog,Xoloitzcuintli,,98112
July 08 2019,437090,Fei Fei,Dog,Pug,,98108
July 08 2019,442114,Kayak,Dog,"Australian Shepherd, Miniature",Mix,98115
July 08 2019,S132387,rachel (ray ray),Dog,"Terrier, Fox, Smooth",,98104
July 08 2019,438330,Piper,Dog,"Terrier, American Pit Bull",Chinese Shar-Pei,98103
July 08 2019,8009512,Stormy,Dog,Rhodesian Ridgeback,,98136
July 08 2019,S145795,Harley,Dog,"Retriever, Labrador","Poodle, Standard",98115
July 08 2019,S133322,Ruthie,Dog,Border Collie,,98115
July 08 2019,S133124,Ginsburg,Dog,"Setter, Irish","Retriever, Golden",98118
July 08 2019,8009515,Skylar,Dog,Australian Shepherd,,98116
July 08 2019,S131295,Coco,Dog,Dutch Shepherd,Mix,98102
July 08 2019,442664,Dolci,Dog,Terrier,"Chihuahua, Short Coat",98125
July 08 2019,S133409,Sophie,Dog,"Terrier, American Pit Bull",Boxer,98107
July 08 2019,8009517,Leeloo Dallas,Dog,Australian Cattle Dog,Australian Shepherd,98122
July 08 2019,S135424,Nissa,Dog,Rottweiler,,98199
July 08 2019,S132718,GiGi,Dog,Mix,,98125
July 08 2019,S132214,Gracie Mansion,Dog,Terrier,,98125
July 08 2019,8009526,Bailey,Dog,Anatolian Shepherd,Great Pyrenees,98121
July 08 2019,8009528,Luna,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98133
July 08 2019,731630,Ginger,Dog,Beagle,,98119
July 08 2019,8009530,Goldie,Dog,Spaniel,Mix,98119
July 08 2019,8009531,Susie,Dog,"Chihuahua, Short Coat",,98133
July 08 2019,S147564,Jayla,Dog,"Mixed Breed, Large (over 44 lbs fully grown)","Mixed Breed, Large (over 44 lbs fully grown)",98106
July 08 2019,444402,Layla,Dog,"Terrier, Boston",,98125
July 08 2019,278873,Mimi,Dog,Brittany,,98125
July 08 2019,8009534,Olive,Dog,"Retriever, Labrador",,98105
July 08 2019,S137930,Bella,Dog,Border Collie,"Retriever, Labrador",98112
July 08 2019,S147804,Roma,Dog,"Retriever, Labrador",,98126
July 08 2019,S147802,Kessel,Dog,"Retriever, Labrador",,98126
July 08 2019,S147833,Lucy,Dog,Pomeranian,Mix,98108
July 08 2019,8009539,Cora Jean,Dog,"Retriever, Labrador",,98103
July 08 2019,S133719,Tobyhanna,Dog,"Retriever, Flat-Coated","Retriever, Labrador",98112
July 08 2019,8009540,Marcy,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98101
July 08 2019,S145357,Lucky,Dog,"Poodle, Miniature","Spaniel, American Cocker",98126
July 08 2019,8009542,Sophie,Dog,"Retriever, Labrador",Mix,98104
July 08 2019,S152829,Mopette,Dog,"Poodle, Standard",Australian Shepherd,98118
July 08 2019,436670,Hadleigh,Dog,"Retriever, Labrador",,98115
July 08 2019,29415,Bella,Dog,Rottweiler,Siberian Husky,98125
July 08 2019,S133763,Juno,Dog,Basenji,Mix,98119
July 08 2019,444424,Athena,Dog,"Retriever, Labrador",,98103
July 08 2019,8009545,Athena,Dog,Basenji,Border Collie,98146
July 08 2019,8009546,Hilda,Dog,Akita,,98118
July 08 2019,8009548,Bailey,Dog,German Shepherd,Mix,98115
July 08 2019,444412,Ginger,Dog,Havanese,,98115
July 08 2019,8009550,Nala,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98103
July 08 2019,8009551,Roxy,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98103
July 08 2019,S132417,Maang Maang,Dog,Rottweiler,,98178
July 08 2019,S145825,Pepper,Dog,"Dachshund, Standard Long Haired",,98102
July 09 2019,8009553,Bader,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98115
July 09 2019,8009554,Ginny,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98115
July 09 2019,8009555,Kona,Dog,"Retriever, Labrador","Terrier, American Pit Bull",98119
July 09 2019,S147293,Rue,Dog,Portuguese Water Dog,,98118
July 09 2019,8009556,Dory,Dog,"Retriever, Labrador",,98126
July 09 2019,S132862,Peek,Dog,Boxer,"Terrier, American Pit Bull",98109
July 09 2019,S133303,Tasha,Dog,Rottweiler,"Retriever, Labrador",98177
July 09 2019,S133210,Kennedy,Dog,"Terrier, Boston",,98115
July 09 2019,437751,Minny,Dog,"Spaniel, Welsh Springer",Australian Shepherd,98126
July 09 2019,S132512,Ernestine,Dog,"Terrier, West Highland White","Dachshund, Standard Wire Haired",98112
July 09 2019,S147129,Nellie,Dog,Spaniel,,98104
July 09 2019,S132090,Tilly,Dog,Terrier,,98109
July 09 2019,444687,Kira,Dog,"Retriever, Labrador",Australian Shepherd,98136
July 09 2019,8004030,Nellie,Dog,Border Collie,"Retriever, Flat-Coated",98103
July 09 2019,S151526,Poppy,Dog,Shih Tzu,,98115
July 09 2019,151527,Paisley,Dog,Coton de Tulear,,98116
July 09 2019,S133565,Hali,Dog,"Retriever, Golden",,98117
July 09 2019,443113,Abby,Dog,"Retriever, Labrador",,98133
July 09 2019,441153,Zoe,Dog,"Terrier, Yorkshire","Dachshund, Miniature Smooth Haired",98125
July 09 2019,441011,Tootsie,Dog,"Retriever, Labrador",,98199
July 09 2019,8009559,Ku'uipo,Dog,Shih Tzu,Bichon Frise,98102
July 09 2019,444413,Greta,Dog,"Retriever, Golden",,98117
July 09 2019,S151530,Charlotte,Dog,"Bulldog, French",,98125
July 09 2019,S145726,Rey,Dog,"Terrier, American Staffordshire",,98144
July 09 2019,8009561,Sushi,Dog,Pug,,98109
July 09 2019,8009562,Mabel,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98109
July 09 2019,8009564,Mary Jane,Dog,English Mastiff,,98108
July 09 2019,S151532,Polly,Dog,"Australian Shepherd, Miniature",Mix,98199
July 09 2019,S132931,Mia,Dog,"Terrier, Pit Bull",Mix,98178
July 09 2019,S144454,Molly,Dog,"Retriever, Golden",,98112
July 09 2019,8009570,Mazie,Dog,"Poodle, Standard","Retriever, Labrador",98199
July 09 2019,8009571,Misty,Dog,"Retriever, Golden","Poodle, Miniature",98199
July 09 2019,438883,Willow,Dog,Shepherd,Mix,98117
July 09 2019,S148498,Millie,Dog,Great Pyrenees,"Poodle, Standard",98126
July 09 2019,8009572,Franzie,Dog,"Retriever, Labrador",,98108
July 09 2019,438701,Roxy,Dog,"Retriever, Labrador","Poodle, Miniature",98112
July 09 2019,8009573,Jackie,Dog,"Pointer, German Shorthaired",,98126
July 09 2019,S152832,Chris,Dog,Shiba Inu,,98109
July 09 2019,S132581,Lucy,Dog,"Chihuahua, Short Coat","Terrier, Yorkshire",98106
July 09 2019,358457,Dolly,Dog,Weimaraner,"Dachshund, Standard Smooth Haired",98106
July 09 2019,8009577,Alma,Dog,"Terrier, Rat",Miniature Pinscher,98112
July 09 2019,S143625,Niko,Dog,Terrier,"Dachshund, Miniature Wire Haired",98107
July 09 2019,8009578,Kayli,Dog,Samoyed,,98146
July 09 2019,8009579,Agnes,Dog,"Bulldog, French",,98104
July 09 2019,8009581,Diva,Dog,"Chihuahua, Short Coat",Terrier,98115
July 09 2019,361023,Tillie,Dog,Border Collie,"Spaniel, Welsh Springer",98177
July 09 2019,355653,Mocha,Dog,German Shepherd,"Terrier, American Pit Bull",98106
July 10 2019,8009583,Roxie,Dog,"Chihuahua, Short Coat",Mix,98119
July 10 2019,441515,Tasha,Dog,Australian Cattle Dog,Border Collie,98112
July 10 2019,731624,Lucy,Dog,Xoloitzcuintli,,98115
July 10 2019,8009584,Poppy,Dog,"Retriever, Labrador",Mix,98119
July 10 2019,8009585,Penny,Dog,"Retriever, Labrador",,98119
July 10 2019,S101091,Winnie,Dog,Plott Hound,,98136
July 10 2019,S132538,Effie,Dog,"Retriever, Flat-Coated",Mix,98119
July 10 2019,436216,Maggie,Dog,Beagle,Mix,98136
July 10 2019,437425,Lola,Dog,Xoloitzcuintli,,98116
July 10 2019,8009588,Peanut,Dog,"Chihuahua, Short Coat",Mix,98108
July 10 2019,733394,Nittany,Dog,German Shepherd,,98116
July 10 2019,443923,Nola,Dog,"Terrier, Rat",,98116
July 10 2019,8009590,Lyrik,Dog,"Terrier, Yorkshire",,98118
July 10 2019,8009592,Daisy,Dog,"Terrier, Jack Russell",Mix,98118
July 10 2019,440902,Penny,Dog,"Terrier, Soft Coated Wheaten",,98125
July 10 2019,S147835,Stella,Dog,Canaan,Mix,98115
July 10 2019,8009594,Lucy,Dog,Pug,,98125
July 10 2019,8009595,Bass,Dog,"Terrier, American Staffordshire",Mix,98122
July 10 2019,8009596,Trap,Dog,"Terrier, American Staffordshire",Mix,98122
July 10 2019,S150610,Bo Bo,Dog,Maltese,,98199
July 10 2019,S145783,Tabasco-Frankie,Dog,"Poodle, Standard","Retriever, Labrador",98107
July 10 2019,8009597,Sadie,Dog,Pointer,,98103
July 10 2019,S131596,Ellie,Dog,"Schnauzer, Miniature",Mix,98117
July 10 2019,8009603,Aurora Borealis Rushin,Dog,Australian Cattle Dog,,98144
July 10 2019,S132463,Jinger Eriksson,Dog,"Retriever, Labrador","Poodle, Standard",98119
July 10 2019,S132509,Molly,Dog,Havanese,,98199
July 10 2019,8009604,Gracie,Dog,Australian Shepherd,Mix,98199
July 10 2019,S142277,Rosie,Dog,"Retriever, Labrador",,98115
July 10 2019,S144691,Piper,Dog,"Retriever, Labrador","Poodle, Standard",98136
July 10 2019,721637,Lola,Dog,Chow Chow,,98105
July 10 2019,732571,Foxie,Dog,Pomeranian,,98105
July 10 2019,S132550,Meg,Dog,"Welsh Corgi, Pembroke",,98107
July 10 2019,441891,Lucy,Dog,"Retriever, Labrador",,98115
July 10 2019,S138963,Paddy,Dog,"Dachshund, Miniature Smooth Haired",,98118
July 10 2019,S133846,Violet,Dog,"Terrier, American Pit Bull",,98115
July 10 2019,8009608,Arya,Dog,German Shepherd,,98112
July 10 2019,8009609,Coco,Dog,Maltese,,98116
July 10 2019,S102089,Ollie,Dog,Mix,,98102
July 10 2019,S132639,Holly,Dog,"Terrier, Russell",,98199
July 10 2019,S121549,Orli,Dog,Whippet,Mix,98115
July 11 2019,8009611,Zoe,Dog,Portuguese Water Dog,,98112
July 11 2019,8009613,Jojo,Dog,Rottweiler,Mix,98177
July 11 2019,8009614,Kuna,Dog,Border Collie,,98103
July 11 2019,357736,Daisy,Dog,"Schnauzer, Miniature",Mix,98115
July 11 2019,8009615,Nox,Dog,"Retriever, Labrador",Mix,27601
July 11 2019,S148499,Sassy,Dog,"Bulldog, American",Mix,98122
July 11 2019,S147036,Ladybug,Dog,"Chihuahua, Short Coat",Pug,98119
July 11 2019,8009619,Hilo,Dog,Bernese Mountain Dog,Mix,98122
July 11 2019,S103650,Thorsoon,Dog,"Chihuahua, Short Coat",,98109
July 11 2019,8009622,Zoe,Dog,Terrier,"Schnauzer, Miniature",98109
July 11 2019,S129115,Maggie,Dog,"Terrier, Boston",,98044
July 11 2019,S148500,Maisie,Dog,"Terrier, Jack Russell",,98116
July 11 2019,8009624,Honey,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98125
July 11 2019,S131708,Brandi,Dog,Shih Tzu,Mix,98103
July 11 2019,8009625,Juno,Dog,"Retriever, Golden",,98199
July 11 2019,8009626,Freja,Dog,"Retriever, Labrador",,98103
July 11 2019,S145851,Phoebe,Dog,"Poodle, Standard","Retriever, Labrador",98136
July 11 2019,731616,Ellie,Dog,"Retriever, Labrador","Retriever, Golden",98102
July 11 2019,444299,Shelby,Dog,"Retriever, Golden",,98103
July 11 2019,S150614,Carmella Poston-Valaile,Dog,Havanese,Mix,98121
July 11 2019,8009630,Teela,Dog,Doberman Pinscher,,98118
July 11 2019,S147155,Maggie Andrea Osika-Dass,Dog,Terrier,,98105
July 11 2019,439312,Tuppence,Dog,"Terrier, West Highland White",,98102
July 11 2019,731706,Monocle,Dog,"Dachshund, Standard Smooth Haired",Terrier,98117
July 11 2019,S132780,Bats,Dog,"Terrier, Cairn",Lhasa Apso,98117
July 11 2019,S144472,Nyla,Dog,Harrier,Hound,98103
July 11 2019,439691,Isabella,Dog,Havanese,,98121
July 11 2019,S145901,Charlie,Dog,Hound,Terrier,98105
July 11 2019,439167,Mitsu,Dog,"Chihuahua, Short Coat",Shiba Inu,98108
July 11 2019,S147414,LuLu,Dog,Australian Shepherd,,98119
July 11 2019,S131971,Mona Liza,Dog,Shih Tzu,Mix,98118
July 11 2019,S147195,Maja,Dog,Swedish Elkhound,,98109
July 11 2019,432570,Tess,Dog,Havanese,,98199
July 11 2019,S152836,Sadie,Dog,"Chihuahua, Short Coat",Mix,98115
July 11 2019,439142,Cleo,Dog,"Chihuahua, Short Coat","Dachshund, Standard Smooth Haired",98115
July 11 2019,S152838,Artemis,Dog,"Terrier, Pit Bull",Mix,98119
July 11 2019,S152839,Minnie,Dog,"Retriever, Labrador","Chihuahua, Short Coat",98103
July 11 2019,S152841,Baby Ween,Dog,"Dachshund, Miniature Long Haired",,98102
July 11 2019,731774,Bailee,Dog,"Retriever, Labrador",,98122
July 11 2019,8009639,Drysdale,Dog,Doberman Pinscher,Mix,98116
July 11 2019,S116853,Jaya,Dog,"Retriever, Labrador",,98109
